,uid,history,prob
16704,50272373,"哪吒降妖记Low, 三十而已High, 大侠霍元甲High, 忘不了餐厅第二季High, 夺皮High, 老虎High, 征途High, 二十不惑High, 穿越火线High, 明日之子第四季High, 这就是街舞第三季High, 美人皮High, 重启之极海听雷High, 天舞纪High, 霍家拳之铁臂娇娃High, 河神2High, 锦绣南歌High, 爱我就别想太多High, 蜗牛与黄鹂鸟High, 拜托了冰箱第六季High, 隐秘的角落High, 暮白首High, 月上重火High, 燃烧High, 嘉人本色High, 少年游之一寸相思High, 三叉戟High, 彩虹的重力High, 奔跑吧第四季High, 热血同行High",0.8999999999999998
16705,67988216,"哪吒降妖记Medium, 忘不了餐厅第二季High, 老虎High, 三十而已High, 花样实习生High, 征途High, 二十不惑High, 穿越火线High, 明日之子第四季High, 这就是街舞第三季High, 美人皮High, 重启之极海听雷High, 天舞纪High, 霍家拳之铁臂娇娃High, 河神2High, 锦绣南歌High, 爱我就别想太多High, 蜗牛与黄鹂鸟High, 拜托了冰箱第六季High, 隐秘的角落High, 暮白首High, 月上重火High, 燃烧High, 嘉人本色High, 少年游之一寸相思High, 彩虹的重力High, 亲爱的义祁君High, 三叉戟High, 奔跑吧第四季High, 热血同行High",0.8999999999999998
16706,2098002,"且听凤鸣High, 元气满满的哥哥High, 极限挑战宝藏行三区三州公益季High, 大侠霍元甲High, 哪吒降妖记High, 萦萦夙语亦难求High, 三十而已High, 老虎High, 忘不了餐厅第二季High, 征途High, 穿越火线High, 二十不惑High, 美人皮High, 这就是街舞第三季High, 重启之极海听雷High, 天舞纪High, 霍家拳之铁臂娇娃High, 河神2High, 锦绣南歌High, 爱我就别想太多High, 燃烧High, 隐秘的角落High, 时间倒数遇见你High, 暮白首High, 月上重火High, 彩虹的重力High, 嘉人本色High, 三叉戟Medium, 热血同行High, 奔跑吧第四季High, 幸福触手可及High",0.8890008890013334
16707,43686121,"且听凤鸣High, 明日之子第四季High, 萦萦夙语亦难求High, 极限挑战宝藏行三区三州公益季High, 哪吒降妖记Medium, 夺皮High, 三十而已High, 大侠霍元甲High, 老虎High, 忘不了餐厅第二季High, 征途High, 穿越火线High, 二十不惑High, 美人皮High, 这就是街舞第三季High, 重启之极海听雷High, 天舞纪High, 霍家拳之铁臂娇娃High, 河神2High, 锦绣南歌High, 爱我就别想太多High, 燃烧High, 隐秘的角落High, 时间倒数遇见你High, 暮白首High, 月上重火High, 彩虹的重力High, 嘉人本色High, 三叉戟High, 奔跑吧第四季High, 幸福触手可及High, 热血同行High",0.8890008890013334
16708,3351638,"萦萦夙语亦难求High, 夺皮High, 极限挑战宝藏行三区三州公益季High, 三十而已High, 哪吒降妖记Low, 大侠霍元甲High, 明日之子第四季High, 老虎Medium, 忘不了餐厅第二季High, 征途High, 二十不惑High, 穿越火线High, 美人皮High, 这就是街舞第三季High, 重启之极海听雷High, 天舞纪High, 霍家拳之铁臂娇娃Medium, 河神2High, 锦绣南歌High, 燃烧High, 隐秘的角落High, 彩虹的重力High, 月上重火High, 三叉戟High, 奔跑吧第四季High, 热血同行High",0.8846153846153847
16709,47509075,"萦萦夙语亦难求High, 夺皮High, 极限挑战宝藏行三区三州公益季High, 三十而已High, 哪吒降妖记Medium, 大侠霍元甲High, 明日之子第四季High, 老虎High, 忘不了餐厅第二季High, 征途High, 二十不惑High, 穿越火线High, 美人皮High, 这就是街舞第三季High, 重启之极海听雷High, 天舞纪High, 霍家拳之铁臂娇娃High, 河神2High, 锦绣南歌High, 燃烧High, 隐秘的角落High, 彩虹的重力High, 月上重火High, 三叉戟High, 奔跑吧第四季High, 热血同行High",0.9636241116594315
16710,54487454,"夺皮High, 萦萦夙语亦难求High, 极限挑战宝藏行三区三州公益季High, 三十而已High, 明日之子第四季High, 大侠霍元甲High, 哪吒降妖记Medium, 老虎High, 忘不了餐厅第二季High, 征途High, 穿越火线High, 二十不惑High, 美人皮High, 这就是街舞第三季High, 重启之极海听雷High, 天舞纪High, 霍家拳之铁臂娇娃High, 河神2High, 锦绣南歌High, 爱我就别想太多High, 暮白首High, 燃烧High, 隐秘的角落High, 彩虹的重力High, 月上重火High, 三叉戟High, 奔跑吧第四季High, 热血同行High",0.9636241116594315
16711,84676725,"且听凤鸣High, 萦萦夙语亦难求High, 极限挑战宝藏行三区三州公益季High, 夺皮High, 三十而已High, 明日之子第四季High, 大侠霍元甲High, 哪吒降妖记Low, 老虎High, 忘不了餐厅第二季High, 征途High, 穿越火线High, 二十不惑High, 美人皮Medium, 这就是街舞第三季High, 重启之极海听雷High, 天舞纪High, 霍家拳之铁臂娇娃High, 河神2High, 锦绣南歌High, 爱我就别想太多High, 暮白首High, 燃烧High, 隐秘的角落High, 民初奇人传High, 彩虹的重力High, 月上重火High, 三叉戟High, 奔跑吧第四季High, 热血同行High",0.8970852271450604
16712,104919714,"且听凤鸣High, 萦萦夙语亦难求High, 极限挑战宝藏行三区三州公益季High, 夺皮High, 三十而已High, 明日之子第四季High, 大侠霍元甲High, 哪吒降妖记Medium, 花样实习生High, 老虎Medium, 忘不了餐厅第二季High, 征途High, 穿越火线High, 二十不惑High, 美人皮High, 这就是街舞第三季High, 重启之极海听雷High, 霍家拳之铁臂娇娃Medium, 河神2High, 锦绣南歌High, 爱我就别想太多High, 暮白首High, 隐秘的角落High, 民初奇人传High, 月上重火High, 彩虹的重力High, 燃烧High, 嘉人本色Medium, 三叉戟High, 热血同行High, 奔跑吧第四季High",0.9032258064516131
16713,3084475,"且听凤鸣High, 萦萦夙语亦难求High, 极限挑战宝藏行三区三州公益季High, 夺皮High, 三十而已High, 明日之子第四季High, 大侠霍元甲High, 哪吒降妖记Medium, 花样实习生High, 老虎High, 忘不了餐厅第二季High, 征途High, 穿越火线High, 二十不惑High, 美人皮High, 这就是街舞第三季High, 重启之极海听雷High, 天舞纪High, 霍家拳之铁臂娇娃Medium, 河神2High, 锦绣南歌High, 爱我就别想太多High, 暮白首High, 隐秘的角落High, 民初奇人传High, 彩虹的重力High, 燃烧High, 嘉人本色High, 三叉戟High, 奔跑吧第四季High, 热血同行High",0.9338522843510981
16714,127609690,"且听凤鸣High, 萦萦夙语亦难求High, 极限挑战宝藏行三区三州公益季High, 夺皮High, 三十而已High, 明日之子第四季High, 大侠霍元甲High, 哪吒降妖记Medium, 老虎High, 忘不了餐厅第二季High, 征途High, 穿越火线High, 二十不惑High, 美人皮High, 这就是街舞第三季High, 重启之极海听雷High, 天舞纪High, 霍家拳之铁臂娇娃Medium, 河神2High, 锦绣南歌High, 爱我就别想太多High, 暮白首High, 燃烧High, 隐秘的角落High, 彩虹的重力High, 月上重火High, 三叉戟High, 奔跑吧第四季High, 热血同行High",0.9655172413793104
16715,2439514,"且听凤鸣High, 萦萦夙语亦难求High, 极限挑战宝藏行三区三州公益季High, 夺皮High, 三十而已High, 明日之子第四季High, 大侠霍元甲High, 哪吒降妖记Low, 老虎High, 忘不了餐厅第二季High, 征途High, 穿越火线High, 二十不惑High, 美人皮High, 这就是街舞第三季High, 重启之极海听雷High, 天舞纪High, 霍家拳之铁臂娇娃Medium, 河神2High, 锦绣南歌High, 爱我就别想太多High, 暮白首High, 燃烧High, 隐秘的角落High, 彩虹的重力High, 月上重火High, 三叉戟High, 奔跑吧第四季High, 热血同行High",0.9655172413793104
16718,53287188,"且听凤鸣High, 琉璃High, 极限挑战宝藏行三区三州公益季High, 夺皮High, 三十而已High, 哪吒降妖记Medium, 明日之子第四季High, 大侠霍元甲High, 老虎High, 忘不了餐厅第二季High, 征途High, 二十不惑High, 穿越火线High, 美人皮High, 这就是街舞第三季High, 重启之极海听雷High, 天舞纪High, 霍家拳之铁臂娇娃Medium, 河神2High, 锦绣南歌High, 民初奇人传High, 彩虹的重力High, 隐秘的角落High, 月上重火High, 三叉戟High, 奔跑吧第四季High, 热血同行High, 风味人间第二季High, 猎狐High",0.9104463009115371
16719,57279333,"且听凤鸣High, 琉璃High, 极限挑战宝藏行三区三州公益季High, 夺皮High, 三十而已High, 明日之子第四季High, 哪吒降妖记Low, 大侠霍元甲High, 老虎High, 忘不了餐厅第二季High, 征途High, 二十不惑High, 穿越火线High, 美人皮High, 这就是街舞第三季High, 重启之极海听雷High, 天舞纪High, 霍家拳之铁臂娇娃Medium, 河神2High, 锦绣南歌High, 彩虹的重力High, 隐秘的角落High, 三叉戟High, 月上重火High, 奔跑吧第四季High, 热血同行High",0.9615384615384616
16720,83898003,"且听凤鸣High, 琉璃High, 极限挑战宝藏行三区三州公益季High, 夺皮High, 三十而已High, 明日之子第四季High, 哪吒降妖记Low, 大侠霍元甲High, 老虎High, 忘不了餐厅第二季High, 征途High, 二十不惑High, 穿越火线High, 美人皮High, 这就是街舞第三季High, 重启之极海听雷High, 天舞纪High, 霍家拳之铁臂娇娃High, 河神2High, 锦绣南歌High, 彩虹的重力High, 隐秘的角落High, 三叉戟High, 月上重火High, 奔跑吧第四季High, 热血同行High",0.9615384615384616
16723,145423005,"琉璃High, 极限挑战宝藏行三区三州公益季High, 大侠霍元甲High, 哪吒降妖记Low, 夺皮High, 三十而已High, 老虎High, 忘不了餐厅第二季High, 征途High, 穿越火线High, 二十不惑Medium, 美人皮High, 这就是街舞第三季High, 重启之极海听雷High, 天舞纪High, 霍家拳之铁臂娇娃High, 河神2High, 锦绣南歌High, 爱我就别想太多High, 燃烧High, 隐秘的角落High, 时间倒数遇见你High, 暮白首High, 月上重火High, 少年游之一寸相思High, 彩虹的重力High, 嘉人本色High, 三叉戟High, 热血同行High, 奔跑吧第四季High",0.8475793795260128
16724,102270873,"琉璃High, 极限挑战宝藏行三区三州公益季High, 哪吒降妖记Low, 三十而已High, 忘不了餐厅第二季High, 老虎High, 征途High, 二十不惑High, 穿越火线High, 明日之子第四季High, 这就是街舞第三季High, 美人皮High, 重启之极海听雷High, 天舞纪High, 霍家拳之铁臂娇娃High, 河神2High, 锦绣南歌High, 爱我就别想太多High, 拜托了冰箱第六季High, 隐秘的角落High, 暮白首High, 燃烧High, 月上重火High, 嘉人本色High, 彩虹的重力High, 中国医生战疫版High, 三叉戟High, 奔跑吧第四季High, 热血同行High",0.8475793795260128
16725,82605391,"琉璃High, 极限挑战宝藏行三区三州公益季High, 萦萦夙语亦难求High, 大侠霍元甲High, 哪吒降妖记Medium, 夺皮High, 三十而已High, 老虎High, 忘不了餐厅第二季High, 征途High, 穿越火线High, 二十不惑High, 美人皮High, 这就是街舞第三季High, 重启之极海听雷High, 天舞纪High, 霍家拳之铁臂娇娃Medium, 河神2High, 锦绣南歌High, 爱我就别想太多High, 燃烧High, 隐秘的角落High, 时间倒数遇见你High, 暮白首High, 月上重火High, 彩虹的重力High, 嘉人本色High, 三叉戟High, 热血同行High, 奔跑吧第四季High, 幸福触手可及High",1.0000000000000002
16726,82097486,"琉璃High, 极限挑战宝藏行三区三州公益季High, 萦萦夙语亦难求High, 大侠霍元甲High, 哪吒降妖记Medium, 夺皮High, 三十而已High, 老虎High, 忘不了餐厅第二季High, 征途High, 穿越火线High, 二十不惑High, 美人皮High, 这就是街舞第三季High, 重启之极海听雷High, 天舞纪High, 霍家拳之铁臂娇娃Medium, 河神2High, 锦绣南歌High, 爱我就别想太多High, 燃烧High, 隐秘的角落High, 时间倒数遇见你High, 暮白首High, 月上重火High, 彩虹的重力High, 嘉人本色High, 三叉戟High, 热血同行High, 奔跑吧第四季High, 幸福触手可及High",1.0000000000000002
16727,3728239,"琉璃High, 极限挑战宝藏行三区三州公益季High, 哪吒降妖记Low, 三十而已High, 老虎High, 大侠霍元甲High, 忘不了餐厅第二季High, 征途High, 穿越火线High, 二十不惑High, 这就是街舞第三季High, 美人皮High, 重启之极海听雷High, 天舞纪High, 霍家拳之铁臂娇娃Medium, 河神2High, 锦绣南歌High, 爱我就别想太多High, 隐秘的角落High, 暮白首High, 燃烧High, 月上重火High, 嘉人本色High, 彩虹的重力High, 三叉戟High, 奔跑吧第四季High, 热血同行High",0.8986914687663687
16728,47402480,"琉璃High, 极限挑战宝藏行三区三州公益季High, 哪吒降妖记Medium, 三十而已High, 忘不了餐厅第二季High, 夺皮High, 老虎High, 征途High, 二十不惑High, 穿越火线High, 明日之子第四季High, 这就是街舞第三季High, 美人皮High, 重启之极海听雷High, 天舞纪High, 霍家拳之铁臂娇娃Medium, 河神2High, 锦绣南歌High, 爱我就别想太多High, 拜托了冰箱第六季High, 隐秘的角落High, 暮白首High, 燃烧High, 月上重火High, 嘉人本色High, 彩虹的重力High, 三叉戟High, 奔跑吧第四季High, 热血同行High",0.8934271123648291
16730,141312105,"琉璃High, 极限挑战宝藏行三区三州公益季High, 哪吒降妖记Medium, 三十而已High, 拾光的秘密High, 大侠霍元甲High, 忘不了餐厅第二季High, 老虎High, 征途High, 二十不惑High, 穿越火线High, 明日之子第四季High, 这就是街舞第三季High, 美人皮High, 重启之极海听雷High, 天舞纪High, 霍家拳之铁臂娇娃High, 河神2High, 锦绣南歌High, 爱我就别想太多High, 蜗牛与黄鹂鸟High, 拜托了冰箱第六季High, 暮白首High, 隐秘的角落High, 月上重火High, 燃烧High, 少年游之一寸相思High, 嘉人本色High, 彩虹的重力High, 清平乐High, 三叉戟High, 奔跑吧第四季High",0.8749999999999999
16731,61856497,"琉璃High, 极限挑战宝藏行三区三州公益季High, 哪吒降妖记Medium, 三十而已High, 大侠霍元甲High, 忘不了餐厅第二季High, 老虎High, 征途High, 二十不惑High, 穿越火线High, 明日之子第四季High, 这就是街舞第三季High, 夺皮High, 美人皮High, 重启之极海听雷High, 天舞纪High, 霍家拳之铁臂娇娃Medium, 河神2High, 锦绣南歌High, 爱我就别想太多High, 拜托了冰箱第六季High, 暮白首High, 塞上风云记High, 隐秘的角落High, 燃烧High, 月上重火High, 少年游之一寸相思High, 嘉人本色Medium, 彩虹的重力High, 清平乐High, 三叉戟High, 奔跑吧第四季High",0.8749999999999999
16732,1100236,"琉璃High, 极限挑战宝藏行三区三州公益季High, 花样实习生High, 哪吒降妖记Medium, 大侠霍元甲High, 忘不了餐厅第二季High, 老虎High, 拾光的秘密High, 征途High, 三十而已High, 二十不惑High, 穿越火线High, 明日之子第四季High, 夺皮High, 这就是街舞第三季High, 美人皮Medium, 重启之极海听雷High, 天舞纪High, 霍家拳之铁臂娇娃Medium, 河神2High, 锦绣南歌High, 爱我就别想太多High, 蜗牛与黄鹂鸟High, 拜托了冰箱第六季High, 暮白首High, 隐秘的角落High, 燃烧High, 月上重火High, 民初奇人传High, 嘉人本色High, 少年游之一寸相思High",0.8525735865191387
16733,5844398,"琉璃High, 极限挑战宝藏行三区三州公益季High, 哪吒降妖记Medium, 大侠霍元甲High, 忘不了餐厅第二季High, 老虎High, 三十而已High, 征途High, 二十不惑High, 穿越火线High, 明日之子第四季High, 这就是街舞第三季High, 美人皮Medium, 重启之极海听雷High, 天舞纪High, 霍家拳之铁臂娇娃Medium, 河神2High, 锦绣南歌High, 爱我就别想太多High, 蜗牛与黄鹂鸟High, 拜托了冰箱第六季High, 暮白首High, 隐秘的角落High, 月上重火High, 燃烧High, 嘉人本色Medium, 少年游之一寸相思High, 中国医生战疫版High, 彩虹的重力High, 失踪人口High",0.8525735865191387
16734,120302237,"琉璃High, 极限挑战宝藏行三区三州公益季High, 哪吒降妖记High, 大侠霍元甲High, 忘不了餐厅第二季High, 老虎High, 三十而已High, 征途High, 二十不惑High, 穿越火线High, 明日之子第四季High, 这就是街舞第三季High, 美人皮High, 重启之极海听雷High, 天舞纪High, 霍家拳之铁臂娇娃High, 河神2High, 锦绣南歌High, 爱我就别想太多High, 蜗牛与黄鹂鸟Medium, 拜托了冰箱第六季High, 暮白首High, 隐秘的角落High, 月上重火High, 燃烧High, 嘉人本色High, 少年游之一寸相思High, 中国医生战疫版High, 彩虹的重力High, 失踪人口High",0.8391463916782737
16735,51041991,"琉璃High, 极限挑战宝藏行三区三州公益季High, 夺皮High, 哪吒降妖记High, 大侠霍元甲High, 忘不了餐厅第二季High, 老虎High, 拾光的秘密High, 征途High, 三十而已High, 二十不惑High, 穿越火线High, 明日之子第四季High, 这就是街舞第三季High, 美人皮High, 重启之极海听雷High, 天舞纪High, 霍家拳之铁臂娇娃Medium, 河神2High, 锦绣南歌High, 爱我就别想太多High, 拜托了冰箱第六季High, 蜗牛与黄鹂鸟High, 暮白首High, 隐秘的角落High, 燃烧High, 月上重火High, 民初奇人传High, 嘉人本色Medium, 少年游之一寸相思High, 中国医生战疫版High, 彩虹的重力High",0.886318421803127
16736,54579746,"琉璃High, 极限挑战宝藏行三区三州公益季High, 哪吒降妖记High, 三十而已High, 萦萦夙语亦难求High, 忘不了餐厅第二季High, 老虎High, 征途High, 穿越火线High, 二十不惑High, 这就是街舞第三季High, 夺皮High, 美人皮High, 重启之极海听雷High, 天舞纪High, 霍家拳之铁臂娇娃Medium, 河神2High, 锦绣南歌High, 爱我就别想太多High, 隐秘的角落High, 塞上风云记High, 民初奇人传High, 暮白首High, 燃烧High, 少年游之一寸相思High, 月上重火High, 嘉人本色Medium, 彩虹的重力High, 中国医生战疫版High",0.886318421803127
16739,144845908,"且听凤鸣High, 元气满满的哥哥High, 二十不惑High, 哪吒降妖记Medium, 大侠霍元甲High, 三十而已High, 夺皮High, 征途High, 美人皮High, 穿越火线High, 天舞纪High, 重启之极海听雷High, 明日之子第四季High, 锦绣南歌High, 教室的那一间第一季High, 热血同行High, 澳门人家High",0.9074852129730301
16740,1496454,"且听凤鸣High, 元气满满的哥哥High, 夺皮High, 二十不惑High, 哪吒降妖记Medium, 大侠霍元甲High, 三十而已High, 征途High, 美人皮High, 穿越火线High, 天舞纪High, 重启之极海听雷High, 明日之子第四季High, 锦绣南歌High",0.9074852129730301
16741,78050943,"琉璃High, 极限挑战宝藏行三区三州公益季High, 萦萦夙语亦难求High, 大侠霍元甲High, 哪吒降妖记High, 夺皮High, 三十而已High, 老虎Medium, 忘不了餐厅第二季High, 征途High, 穿越火线High, 二十不惑High, 美人皮High, 这就是街舞第三季High, 重启之极海听雷High, 天舞纪High, 霍家拳之铁臂娇娃High, 河神2High, 锦绣南歌High, 爱我就别想太多High, 燃烧High, 时间倒数遇见你High, 暮白首High, 月上重火High, 彩虹的重力High, 嘉人本色Medium, 三叉戟High, 热血同行High, 奔跑吧第四季High, 幸福触手可及High",0.9153857298880939
16742,85811105,"琉璃High, 极限挑战宝藏行三区三州公益季High, 萦萦夙语亦难求High, 大侠霍元甲High, 哪吒降妖记Medium, 夺皮High, 三十而已High, 老虎High, 忘不了餐厅第二季High, 征途High, 穿越火线High, 二十不惑High, 美人皮High, 这就是街舞第三季High, 重启之极海听雷High, 天舞纪High, 霍家拳之铁臂娇娃High, 河神2High, 锦绣南歌High, 爱我就别想太多High, 燃烧High, 暮白首High, 月上重火High, 彩虹的重力High, 嘉人本色Medium, 三叉戟High, 热血同行High, 奔跑吧第四季High, 幸福触手可及High",0.9153857298880939
16743,59026858,"三十而已High, 大侠霍元甲High, 老虎High, 忘不了餐厅第二季High, 征途High, 穿越火线High, 二十不惑High, 这就是街舞第三季High, 夺皮High, 美人皮High, 重启之极海听雷High, 天舞纪High, 霍家拳之铁臂娇娃High, 河神2High, 锦绣南歌High, 爱我就别想太多High, 民初奇人传High, 暮白首High, 燃烧High, 月上重火High, 彩虹的重力High, 幸福触手可及High, 嘉人本色High, 失踪人口High, 三叉戟High, 奔跑吧第四季High",0.8807048459279794
16744,64438955,"三十而已High, 大侠霍元甲High, 老虎High, 忘不了餐厅第二季High, 征途High, 穿越火线High, 二十不惑High, 美人皮High, 这就是街舞第三季High, 重启之极海听雷High, 天舞纪High, 霍家拳之铁臂娇娃High, 河神2High, 锦绣南歌High, 爱我就别想太多High, 燃烧High, 暮白首High, 月上重火High, 谁说我结不了婚High, 彩虹的重力High, 嘉人本色High, 三叉戟High, 奔跑吧第四季High, 热血同行High",0.8807048459279794
16746,129976981,"且听凤鸣High, 明日之子第四季High, 夺皮High, 哪吒降妖记High, 大侠霍元甲High, 三十而已High, 老虎High, 萦萦夙语亦难求High, 二十不惑High, 忘不了餐厅第二季High, 征途High, 穿越火线High, 美人皮High, 重启之极海听雷High, 天舞纪High, 河神2High, 锦绣南歌High, 彩虹的重力High, 热血同行High, 三叉戟High",0.8999999999999999
16747,56769911,"且听凤鸣High, 明日之子第四季High, 萦萦夙语亦难求High, 夺皮High, 哪吒降妖记Medium, 大侠霍元甲High, 三十而已High, 老虎High, 二十不惑High, 忘不了餐厅第二季High, 征途High, 穿越火线High, 美人皮High, 重启之极海听雷High, 天舞纪High, 河神2High, 锦绣南歌High, 澳门人家High, 三叉戟High, 热血同行High",0.8999999999999999
16748,45817274,"且听凤鸣High, 明日之子第四季High, 哪吒降妖记Low, 大侠霍元甲High, 三十而已High, 花样实习生High, 老虎High, 二十不惑High, 忘不了餐厅第二季High, 征途High, 穿越火线High, 重启之极海听雷High, 天舞纪High, 河神2High, 锦绣南歌High, 澳门人家High, 蜗牛与黄鹂鸟High, 三叉戟High, 热血同行High",0.8429272304235246
16749,69782708,"且听凤鸣High, 明日之子第四季High, 萦萦夙语亦难求High, 夺皮High, 哪吒降妖记Medium, 大侠霍元甲High, 三十而已High, 拾光的秘密High, 花样实习生High, 老虎High, 二十不惑High, 忘不了餐厅第二季High, 征途High, 穿越火线High, 重启之极海听雷High, 天舞纪High, 河神2High, 锦绣南歌High, 教室的那一间第一季High, 澳门人家High, 蜗牛与黄鹂鸟High, 热血同行High, 少年游之一寸相思High, 三叉戟High",0.8429272304235246
16750,48500024,"且听凤鸣High, 明日之子第四季High, 元气满满的哥哥High, 二十不惑High, 大侠霍元甲High, 哪吒降妖记Medium, 三十而已High, 老虎Medium, 征途High, 花样实习生High, 美人皮High, 夺皮High, 穿越火线High, 重启之极海听雷High, 天舞纪High, 河神2High, 锦绣南歌High, 澳门人家High, 热血同行High, 三叉戟High",0.8999999999999999
16751,76576435,"且听凤鸣High, 明日之子第四季High, 夺皮High, 元气满满的哥哥High, 二十不惑High, 大侠霍元甲High, 哪吒降妖记Medium, 三十而已High, 老虎High, 花样实习生High, 征途High, 美人皮High, 穿越火线High, 重启之极海听雷High, 天舞纪High, 河神2High, 锦绣南歌High, 热血同行High, 澳门人家High, 蜗牛与黄鹂鸟High",0.8999999999999999
16752,68858534,"且听凤鸣High, 明日之子第四季High, 哪吒降妖记Medium, 大侠霍元甲High, 三十而已High, 老虎Medium, 二十不惑High, 忘不了餐厅第二季High, 花样实习生High, 征途High, 美人皮High, 穿越火线High, 重启之极海听雷High, 天舞纪High, 河神2High, 锦绣南歌High, 蜗牛与黄鹂鸟High, 澳门人家High, 热血同行High, 少年游之一寸相思High",0.85
16753,53792827,"且听凤鸣High, 明日之子第四季High, 萦萦夙语亦难求High, 哪吒降妖记Low, 大侠霍元甲High, 三十而已High, 夺皮High, 花样实习生High, 老虎High, 二十不惑High, 征途High, 美人皮High, 穿越火线High, 重启之极海听雷High, 天舞纪High, 河神2High, 锦绣南歌High, 热血同行High, 少年游之一寸相思High, 三叉戟High",0.8959786703810408
16754,88019376,"且听凤鸣High, 明日之子第四季High, 夺皮High, 元气满满的哥哥High, 二十不惑High, 哪吒降妖记Low, 大侠霍元甲High, 三十而已High, 老虎High, 征途High, 美人皮High, 穿越火线High, 重启之极海听雷High, 天舞纪High, 河神2High, 锦绣南歌High, 少年游之一寸相思High, 热血同行High",0.8959786703810408
16755,77003436,"且听凤鸣High, 琉璃High, 极限挑战宝藏行三区三州公益季High, 哪吒降妖记Medium, 萦萦夙语亦难求High, 三十而已High, 明日之子第四季High, 老虎High, 大侠霍元甲High, 忘不了餐厅第二季High, 征途High, 二十不惑High, 穿越火线High, 美人皮High, 这就是街舞第三季High, 重启之极海听雷High, 天舞纪High, 霍家拳之铁臂娇娃High, 河神2High, 锦绣南歌High, 彩虹的重力High, 民初奇人传High, 月上重火High, 三叉戟High, 奔跑吧第四季High, 热血同行High",0.8178608201095307
16756,70786170,"且听凤鸣High, 琉璃High, 极限挑战宝藏行三区三州公益季High, 三十而已High, 明日之子第四季High, 哪吒降妖记Low, 大侠霍元甲High, 老虎Medium, 忘不了餐厅第二季High, 征途High, 二十不惑High, 穿越火线High, 美人皮High, 这就是街舞第三季High, 重启之极海听雷High, 天舞纪High, 霍家拳之铁臂娇娃Medium, 河神2High, 锦绣南歌High, 彩虹的重力High, 三叉戟High, 奔跑吧第四季High, 热血同行High",0.8757605390397142
16757,87337258,"且听凤鸣High, 琉璃High, 极限挑战宝藏行三区三州公益季High, 哪吒降妖记Medium, 萦萦夙语亦难求High, 三十而已High, 明日之子第四季High, 大侠霍元甲High, 老虎High, 忘不了餐厅第二季High, 征途High, 二十不惑High, 穿越火线High, 美人皮High, 这就是街舞第三季High, 重启之极海听雷High, 天舞纪High, 霍家拳之铁臂娇娃Medium, 河神2High, 锦绣南歌High, 彩虹的重力High, 民初奇人传High, 三叉戟High, 奔跑吧第四季High, 热血同行High",0.8757605390397142
16759,58588939,"且听凤鸣High, 我好喜欢你High, 极限挑战宝藏行三区三州公益季High, 元气满满的哥哥High, 哪吒降妖记Medium, 萦萦夙语亦难求High, 三十而已High, 明日之子第四季High, 老虎High, 大侠霍元甲High, 忘不了餐厅第二季High, 征途High, 二十不惑High, 穿越火线High, 美人皮High, 这就是街舞第三季High, 重启之极海听雷High, 天舞纪High, 霍家拳之铁臂娇娃Medium, 河神2High, 锦绣南歌High, 彩虹的重力High, 民初奇人传High, 月上重火High, 三叉戟High, 奔跑吧第四季High, 热血同行High",0.9058216273156767
16760,61662623,"且听凤鸣High, 极限挑战宝藏行三区三州公益季High, 元气满满的哥哥High, 哪吒降妖记Low, 萦萦夙语亦难求High, 三十而已High, 明日之子第四季High, 老虎High, 大侠霍元甲High, 忘不了餐厅第二季High, 征途High, 二十不惑High, 穿越火线High, 美人皮High, 这就是街舞第三季High, 重启之极海听雷High, 天舞纪High, 霍家拳之铁臂娇娃High, 河神2High, 锦绣南歌High, 彩虹的重力High, 民初奇人传High, 月上重火High, 三叉戟High, 奔跑吧第四季High, 热血同行High",0.9435641951204966
16761,81533237,"且听凤鸣High, 萦萦夙语亦难求High, 极限挑战宝藏行三区三州公益季High, 元气满满的哥哥High, 哪吒降妖记High, 三十而已High, 大侠霍元甲High, 明日之子第四季High, 老虎High, 忘不了餐厅第二季High, 征途High, 二十不惑High, 穿越火线High, 夺皮High, 美人皮High, 这就是街舞第三季High, 重启之极海听雷High, 天舞纪High, 霍家拳之铁臂娇娃High, 河神2High, 锦绣南歌High, 彩虹的重力High, 民初奇人传High, 月上重火High, 三叉戟High, 奔跑吧第四季High, 热血同行High",0.9435641951204966
16762,83714543,"且听凤鸣High, 萦萦夙语亦难求High, 极限挑战宝藏行三区三州公益季High, 元气满满的哥哥High, 哪吒降妖记Medium, 夺皮High, 三十而已High, 大侠霍元甲High, 明日之子第四季High, 老虎Medium, 忘不了餐厅第二季High, 征途High, 二十不惑High, 穿越火线High, 美人皮High, 这就是街舞第三季High, 重启之极海听雷High, 天舞纪High, 霍家拳之铁臂娇娃High, 河神2High, 锦绣南歌High, 彩虹的重力High, 民初奇人传High, 月上重火High, 三叉戟High, 奔跑吧第四季High, 热血同行High",0.9428090415820635
16763,37400694,"且听凤鸣High, 元气满满的哥哥High, 极限挑战宝藏行三区三州公益季High, 哪吒降妖记Medium, 萦萦夙语亦难求High, 三十而已High, 明日之子第四季High, 夺皮High, 老虎Medium, 大侠霍元甲High, 忘不了餐厅第二季High, 征途High, 穿越火线High, 这就是街舞第三季High, 美人皮High, 二十不惑High, 重启之极海听雷High, 天舞纪High, 河神2High, 锦绣南歌High, 彩虹的重力High, 月上重火High, 三叉戟High, 热血同行High",0.9428090415820635
